,City,State,Country,Update,Latitude,Longitude,Confirmed,Deaths,Recovered
8725,Green,,,2020-03-25 23:33:19,42.6794956,-89.60243287,1.0,0.0,0.0
8726,Green Lake,,,2020-03-25 23:33:19,43.80025981,-89.04679553,0.0,0.0,0.0
8727,Greenbrier,,,2020-03-25 23:33:19,37.9463652,-80.45335881,0.0,0.0,0.0
8728,Greene,,,2020-03-25 23:33:19,32.85504247,-87.95684022,0.0,0.0,0.0
8729,Greene,,,2020-03-25 23:33:19,36.11735460000001,-90.55832668,1.0,0.0,0.0
8730,Greene,,,2020-03-25 23:33:19,33.5769205,-83.17139104,2.0,0.0,0.0
8731,Greene,,,2020-03-25 23:33:19,39.35907414,-90.388865,0.0,0.0,0.0
8732,Greene,,,2020-03-25 23:33:19,39.03630547,-86.96223202,0.0,0.0,0.0
8733,Greene,,,2020-03-25 23:33:19,42.03614551,-94.39658081,0.0,0.0,0.0
8734,Greene,,,2020-03-25 23:33:19,31.21444233,-88.63922281,0.0,0.0,0.0
8735,Greene,,,2020-03-25 23:33:19,37.2575872,-93.34230916,23.0,3.0,0.0
8736,Greene,,,2020-03-25 23:33:19,42.275797,-74.12384884,4.0,0.0,0.0
8737,Greene,,,2020-03-25 23:33:19,35.48544173,-77.67578087,0.0,0.0,0.0
8738,Greene,,,2020-03-25 23:33:19,39.69116283,-83.89032084,3.0,0.0,0.0
8739,Greene,,,2020-03-25 23:33:19,39.85746531,-80.22357106,2.0,0.0,0.0
8740,Greene,,,2020-03-25 23:33:19,36.17470125,-82.84691273,7.0,0.0,0.0
8741,Greene,,,2020-03-25 23:33:19,38.29545894,-78.46525378,0.0,0.0,0.0
8742,Greenlee,,,2020-03-25 23:33:19,33.21498827,-109.2405279,0.0,0.0,0.0
8743,Greensville,,,2020-03-25 23:33:19,36.67878901,-77.56351439,0.0,0.0,0.0
8744,Greenup,,,2020-03-25 23:33:19,38.54332505,-82.9215658,0.0,0.0,0.0
8745,Greenville,,,2020-03-25 23:33:19,34.89502264,-82.37295012,50.0,0.0,0.0
8746,Greenwood,,,2020-03-25 23:33:19,37.8774388,-96.23250453,0.0,0.0,0.0
8747,Greenwood,,,2020-03-25 23:33:19,34.15272415,-82.12715789,2.0,0.0,0.0
8748,Greer,,,2020-03-25 23:33:19,34.93535801,-99.5605612,0.0,0.0,0.0
8749,Gregg,,,2020-03-25 23:33:19,32.47940482,-94.81591935,3.0,0.0,0.0
8750,Gregory,,,2020-03-25 23:33:19,43.19419064,-99.18883902,0.0,0.0,0.0
8751,Grenada,,,2020-03-25 23:33:19,33.77036166,-89.80245083,2.0,0.0,0.0
8752,Griggs,,,2020-03-25 23:33:19,47.45785838,-98.23850925,0.0,0.0,0.0
8753,Grimes,,,2020-03-25 23:33:19,30.54579585,-95.98902499,2.0,0.0,0.0
8754,Grundy,,,2020-03-25 23:33:19,41.28569601,-88.41905692,1.0,0.0,0.0
8755,Grundy,,,2020-03-25 23:33:19,42.40183723,-92.78829551,0.0,0.0,0.0
8756,Grundy,,,2020-03-25 23:33:19,40.11406587,-93.56509276,0.0,0.0,0.0
8757,Grundy,,,2020-03-25 23:33:19,35.38433717,-85.72142731,1.0,0.0,0.0
8758,Guadalupe,,,2020-03-25 23:33:19,34.86319296,-104.790669,0.0,0.0,0.0
8759,Guadalupe,,,2020-03-25 23:33:19,29.58165339,-97.94786822,4.0,0.0,0.0
8760,Guernsey,,,2020-03-25 23:33:19,40.05026529,-81.49248905,0.0,0.0,0.0
8761,Guilford,,,2020-03-25 23:33:19,36.07959451,-79.78824948,22.0,0.0,0.0
8762,Gulf,,,2020-03-25 23:33:19,29.93543004,-85.24270990000002,0.0,0.0,0.0
8763,Gunnison,,,2020-03-25 23:33:19,38.66611652,-107.0320729,40.0,0.0,0.0
8764,Guthrie,,,2020-03-25 23:33:19,41.68378965,-94.50111014,0.0,0.0,0.0
8765,Gwinnett,,,2020-03-25 23:33:19,33.96044201,-84.02137802,48.0,1.0,0.0
8766,Haakon,,,2020-03-25 23:33:19,44.29299053,-101.539099,0.0,0.0,0.0
8767,Habersham,,,2020-03-25 23:33:19,34.63331566,-83.53094677,0.0,0.0,0.0
8768,Haines,,,2020-03-25 23:33:19,59.09893571,-135.4679843,0.0,0.0,0.0
8769,Hale,,,2020-03-25 23:33:19,32.76039258,-87.63284988,0.0,0.0,0.0
8770,Hale,,,2020-03-25 23:33:19,34.07044901,-101.8268114,1.0,0.0,0.0
8771,Halifax,,,2020-03-25 23:33:19,36.25669272,-77.6556109,0.0,0.0,0.0
8772,Halifax,,,2020-03-25 23:33:19,36.76654925,-78.93512622,1.0,0.0,0.0
8773,Hall,,,2020-03-25 23:33:19,34.32207823,-83.81896936,19.0,0.0,0.0
8774,Hall,,,2020-03-25 23:33:19,40.87257079,-98.50218293,0.0,0.0,0.0
8775,Hall,,,2020-03-25 23:33:19,34.5307555,-100.6813852,0.0,0.0,0.0
8776,Hamblen,,,2020-03-25 23:33:19,36.21990035,-83.26586179,2.0,0.0,0.0
8777,Hamilton,,,2020-03-25 23:33:19,30.49673973,-82.94998918,0.0,0.0,0.0
8778,Hamilton,,,2020-03-25 23:33:19,38.08163641,-88.53883373,0.0,0.0,0.0
8779,Hamilton,,,2020-03-25 23:33:19,40.07306535,-86.05244729,30.0,0.0,0.0
8780,Hamilton,,,2020-03-25 23:33:19,42.38382428,-93.70197703,0.0,0.0,0.0
8781,Hamilton,,,2020-03-25 23:33:19,37.99978709,-101.7921066,0.0,0.0,0.0
8782,Hamilton,,,2020-03-25 23:33:19,40.87349452,-98.02099117,0.0,0.0,0.0
8783,Hamilton,,,2020-03-25 23:33:19,43.66146647,-74.49721957,2.0,0.0,0.0
8784,Hamilton,,,2020-03-25 23:33:19,39.19673558,-84.54502924,48.0,0.0,0.0
8785,Hamilton,,,2020-03-25 23:33:19,35.17670231,-85.16652245,26.0,1.0,0.0
8786,Hamilton,,,2020-03-25 23:33:19,31.70470573,-98.11083887,0.0,0.0,0.0
8787,Hamlin,,,2020-03-25 23:33:19,44.67385954,-97.18829593,0.0,0.0,0.0
8788,Hampden,,,2020-03-25 23:33:19,42.13440424,-72.63235561,45.0,0.0,0.0
8789,Hampshire,,,2020-03-25 23:33:19,42.33997957,-72.65898478,11.0,0.0,0.0
8790,Hampshire,,,2020-03-25 23:33:19,39.32103553,-78.60826476,0.0,0.0,0.0
8791,Hampton,,,2020-03-25 23:33:19,32.77419582,-81.13845571,0.0,0.0,0.0
8792,Hampton,,,2020-03-25 23:33:19,37.03513786,-76.35879121,0.0,0.0,0.0
8793,Hancock,,,2020-03-25 23:33:19,33.2721566,-82.99766919,0.0,0.0,0.0
8794,Hancock,,,2020-03-25 23:33:19,40.40423981,-91.16313899,0.0,0.0,0.0
8795,Hancock,,,2020-03-25 23:33:19,39.82304555,-85.77566351,8.0,1.0,0.0
8796,Hancock,,,2020-03-25 23:33:19,43.08178477,-93.73454884,3.0,0.0,0.0
8797,Hancock,,,2020-03-25 23:33:19,37.83766422,-86.78280584,0.0,0.0,0.0
8798,Hancock,,,2020-03-25 23:33:19,44.59816444,-68.38401854,0.0,0.0,0.0
8799,Hancock,,,2020-03-25 23:33:19,30.41830223,-89.48851033,5.0,1.0,0.0
8800,Hancock,,,2020-03-25 23:33:19,41.00250487,-83.66838948,1.0,0.0,0.0
8801,Hancock,,,2020-03-25 23:33:19,36.52692871,-83.22375847,0.0,0.0,0.0
8802,Hancock,,,2020-03-25 23:33:19,40.51943859,-80.57461608,0.0,0.0,0.0
8803,Hand,,,2020-03-25 23:33:19,44.54708407,-99.00386459,0.0,0.0,0.0
8804,Hanover,,,2020-03-25 23:33:19,37.7583355,-77.49464673,2.0,0.0,0.0
8805,Hansford,,,2020-03-25 23:33:19,36.27743284,-101.3545796,0.0,0.0,0.0
8806,Hanson,,,2020-03-25 23:33:19,43.6746384,-97.78715148,0.0,0.0,0.0
8807,Haralson,,,2020-03-25 23:33:19,33.79602175,-85.21005667,0.0,0.0,0.0
8808,Hardee,,,2020-03-25 23:33:19,27.49293939,-81.80956574,0.0,0.0,0.0
8809,Hardeman,,,2020-03-25 23:33:19,35.20772017,-88.99161161,0.0,0.0,0.0
8810,Hardeman,,,2020-03-25 23:33:19,34.28944521,-99.74632408,0.0,0.0,0.0
8811,Hardin,,,2020-03-25 23:33:19,37.51810645,-88.26873022,0.0,0.0,0.0
8812,Hardin,,,2020-03-25 23:33:19,42.38353877,-93.23654611,0.0,0.0,0.0
8813,Hardin,,,2020-03-25 23:33:19,37.6976111,-85.96319251,2.0,0.0,0.0
8814,Hardin,,,2020-03-25 23:33:19,40.66015414,-83.65929931,0.0,0.0,0.0
8815,Hardin,,,2020-03-25 23:33:19,35.19732531,-88.18593755,1.0,0.0,0.0
8816,Hardin,,,2020-03-25 23:33:19,30.33364686,-94.38931817,2.0,0.0,0.0
8817,Harding,,,2020-03-25 23:33:19,35.85751555,-103.8220938,0.0,0.0,0.0
8818,Harding,,,2020-03-25 23:33:19,45.58015551,-103.4958629,0.0,0.0,0.0
8819,Hardy,,,2020-03-25 23:33:19,39.00683177,-78.85855301,0.0,0.0,0.0
8820,Harford,,,2020-03-25 23:33:19,39.55010644,-76.30775940000002,5.0,0.0,0.0
8821,Harlan,,,2020-03-25 23:33:19,36.85699301,-83.21899516,0.0,0.0,0.0
8822,Harlan,,,2020-03-25 23:33:19,40.17658508,-99.40438879,0.0,0.0,0.0
8823,Harmon,,,2020-03-25 23:33:19,34.7440135,-99.84741652,0.0,0.0,0.0
8824,Harnett,,,2020-03-25 23:33:19,35.36731853,-78.87243571,10.0,0.0,0.0
8825,Harney,,,2020-03-25 23:33:19,43.06422669,-118.9666306,0.0,0.0,0.0
8826,Harper,,,2020-03-25 23:33:19,37.19175361,-98.07578384,0.0,0.0,0.0
8827,Harper,,,2020-03-25 23:33:19,36.78836519,-99.6679804,0.0,0.0,0.0
8828,Harris,,,2020-03-25 23:33:19,32.73709786,-84.90538572,1.0,0.0,0.0
8829,Harris,,,2020-03-25 23:33:19,29.85864939,-95.39339521,185.0,1.0,0.0
8830,Harrison,,,2020-03-25 23:33:19,38.19467379,-86.10948271,2.0,0.0,0.0
8831,Harrison,,,2020-03-25 23:33:19,41.68330137,-95.81558439,3.0,0.0,0.0
8832,Harrison,,,2020-03-25 23:33:19,38.44188174,-84.32869741,10.0,0.0,0.0
8833,Harrison,,,2020-03-25 23:33:19,30.51359752,-89.12467576,25.0,0.0,0.0
8834,Harrison,,,2020-03-25 23:33:19,40.35570088,-93.99222144,0.0,0.0,0.0
8835,Harrison,,,2020-03-25 23:33:19,40.29380509,-81.09068544,0.0,0.0,0.0
8836,Harrison,,,2020-03-25 23:33:19,32.54935988,-94.36934071,0.0,0.0,0.0
8837,Harrison,,,2020-03-25 23:33:19,39.2853852,-80.37919577,3.0,0.0,0.0
8838,Harrisonburg,,,2020-03-25 23:33:19,38.43542574,-78.87536254,2.0,0.0,0.0
8839,Hart,,,2020-03-25 23:33:19,34.34626973,-82.96567682,0.0,0.0,0.0
8840,Hart,,,2020-03-25 23:33:19,37.29943898,-85.88461055,0.0,0.0,0.0
8841,Hartford,,,2020-03-25 23:33:19,41.80283011,-72.73103891,116.0,2.0,0.0
8842,Hartley,,,2020-03-25 23:33:19,35.84008013,-102.6029022,0.0,0.0,0.0
8843,Harvey,,,2020-03-25 23:33:19,38.04293782,-97.42747573,0.0,0.0,0.0
8844,Haskell,,,2020-03-25 23:33:19,37.5620394,-100.8710738,0.0,0.0,0.0
8845,Haskell,,,2020-03-25 23:33:19,35.22257600000001,-95.11513306,0.0,0.0,0.0
8846,Haskell,,,2020-03-25 23:33:19,33.17823584,-99.73037358,0.0,0.0,0.0
8847,Hawaii,,,2020-03-25 23:33:19,19.60121157,-155.5210167,2.0,0.0,0.0
8848,Hawkins,,,2020-03-25 23:33:19,36.44355426,-82.94885298,1.0,0.0,0.0
8849,Hayes,,,2020-03-25 23:33:19,40.52451972,-101.0603568,0.0,0.0,0.0
8850,Hays,,,2020-03-25 23:33:19,30.05669873,-98.02944344,10.0,0.0,0.0
8851,Haywood,,,2020-03-25 23:33:19,35.55269063,-82.98196486,0.0,0.0,0.0
8852,Haywood,,,2020-03-25 23:33:19,35.58332824,-89.28536625,0.0,0.0,0.0
8853,Heard,,,2020-03-25 23:33:19,33.29686567,-85.12886832,1.0,0.0,0.0
8854,Hemphill,,,2020-03-25 23:33:19,35.83764858,-100.2703577,0.0,0.0,0.0
8855,Hempstead,,,2020-03-25 23:33:19,33.73325583,-93.66935133,1.0,0.0,0.0
8856,Henderson,,,2020-03-25 23:33:19,40.81908672,-90.92491462,0.0,0.0,0.0
8857,Henderson,,,2020-03-25 23:33:19,37.79344553,-87.57392021,2.0,0.0,0.0
8858,Henderson,,,2020-03-25 23:33:19,35.33788927,-82.4766782,2.0,0.0,0.0
8859,Henderson,,,2020-03-25 23:33:19,35.65581134,-88.38600175,0.0,0.0,0.0
8860,Henderson,,,2020-03-25 23:33:19,32.21128872,-95.85846587,0.0,0.0,0.0
8861,Hendricks,,,2020-03-25 23:33:19,39.76719009,-86.51037283,15.0,0.0,0.0
8862,Hendry,,,2020-03-25 23:33:19,26.55386945,-81.16469006,0.0,0.0,0.0
8863,Hennepin,,,2020-03-25 23:33:19,45.00761521,-93.47694895,111.0,0.0,0.0
8864,Henrico,,,2020-03-25 23:33:19,37.53460572,-77.39326555,20.0,2.0,0.0
8865,Henry,,,2020-03-25 23:33:19,31.51148016,-85.24267944,0.0,0.0,0.0
8866,Henry,,,2020-03-25 23:33:19,33.4533428,-84.14814659999998,13.0,0.0,0.0
8867,Henry,,,2020-03-25 23:33:19,41.3533994,-90.13296166,0.0,0.0,0.0
8868,Henry,,,2020-03-25 23:33:19,39.93029017,-85.39625719,0.0,0.0,0.0
8869,Henry,,,2020-03-25 23:33:19,40.98767962,-91.54436349,1.0,0.0,0.0
8870,Henry,,,2020-03-25 23:33:19,38.44942688,-85.11587507,0.0,0.0,0.0
8871,Henry,,,2020-03-25 23:33:19,38.38482826,-93.79293734,1.0,0.0,0.0
8872,Henry,,,2020-03-25 23:33:19,41.3339642,-84.06830637,0.0,0.0,0.0
8873,Henry,,,2020-03-25 23:33:19,36.33160906,-88.30121797,0.0,0.0,0.0
8874,Henry,,,2020-03-25 23:33:19,36.68542395,-79.87634026,0.0,0.0,0.0
8875,Herkimer,,,2020-03-25 23:33:19,43.42034246,-74.96145307,5.0,0.0,0.0
8876,Hernando,,,2020-03-25 23:33:19,28.55364461,-82.42700204,8.0,0.0,0.0
8877,Hertford,,,2020-03-25 23:33:19,36.3607755,-76.98104134,2.0,0.0,0.0
8878,Hettinger,,,2020-03-25 23:33:19,46.43375068,-102.4632417,0.0,0.0,0.0
8879,Hickman,,,2020-03-25 23:33:19,36.67948079999999,-88.97875928,0.0,0.0,0.0
8880,Hickman,,,2020-03-25 23:33:19,35.80609681,-87.47643507,0.0,0.0,0.0
8881,Hickory,,,2020-03-25 23:33:19,37.94163617,-93.3203037,0.0,0.0,0.0
8882,Hidalgo,,,2020-03-25 23:33:19,31.91383467,-108.7151824,0.0,0.0,0.0
8883,Hidalgo,,,2020-03-25 23:33:19,26.39418217,-98.18299696,7.0,0.0,0.0
8884,Highland,,,2020-03-25 23:33:19,39.1839264,-83.60331456,1.0,0.0,0.0
8885,Highland,,,2020-03-25 23:33:19,38.35799465,-79.56124594,0.0,0.0,0.0
8886,Highlands,,,2020-03-25 23:33:19,27.34254618,-81.34071957,4.0,0.0,0.0
8887,Hill,,,2020-03-25 23:33:19,48.62879827,-110.1129252,1.0,0.0,0.0
8888,Hill,,,2020-03-25 23:33:19,31.99045053,-97.13423143,0.0,0.0,0.0
8889,Hillsborough,,,2020-03-25 23:33:19,27.9276559,-82.32013172,106.0,0.0,0.0
8890,Hillsborough,,,2020-03-25 23:33:19,42.91537785,-71.7200253,20.0,1.0,0.0
8891,Hillsdale,,,2020-03-25 23:33:19,41.88753639,-84.59312019,2.0,0.0,0.0
8892,Hinds,,,2020-03-25 23:33:19,32.2656285,-90.44435448,38.0,0.0,0.0
8893,Hinsdale,,,2020-03-25 23:33:19,37.82247444,-107.3004345,1.0,0.0,0.0
8894,Hitchcock,,,2020-03-25 23:33:19,40.17609175,-101.0416477,0.0,0.0,0.0
8895,Hocking,,,2020-03-25 23:33:19,39.49537927,-82.47991446,0.0,0.0,0.0
8896,Hockley,,,2020-03-25 23:33:19,33.60771256,-102.3431676,5.0,0.0,0.0
8897,Hodgeman,,,2020-03-25 23:33:19,38.08780079,-99.89829881,0.0,0.0,0.0
8898,Hoke,,,2020-03-25 23:33:19,35.01888303,-79.23651674,2.0,0.0,0.0
8899,Holmes,,,2020-03-25 23:33:19,30.86747479,-85.81319222,0.0,0.0,0.0
8900,Holmes,,,2020-03-25 23:33:19,33.12345854,-90.08923538,7.0,1.0,0.0
8901,Holmes,,,2020-03-25 23:33:19,40.56163713,-81.92635677,0.0,0.0,0.0
8902,Holt,,,2020-03-25 23:33:19,40.09799248,-95.2163888,0.0,0.0,0.0
8903,Holt,,,2020-03-25 23:33:19,42.45522056,-98.78402558,0.0,0.0,0.0
8904,Honolulu,,,2020-03-25 23:33:19,21.45803166,-157.97121819999995,58.0,0.0,0.0
8905,Hood,,,2020-03-25 23:33:19,32.42990927,-97.83242024,0.0,0.0,0.0
8906,Hood River,,,2020-03-25 23:33:19,45.51872811,-121.65520359999998,1.0,0.0,0.0
8907,Hooker,,,2020-03-25 23:33:19,41.91586243,-101.1354293,0.0,0.0,0.0
8908,Hoonah-Angoon,,,2020-03-25 23:33:19,58.29307365,-135.64244240000002,0.0,0.0,0.0
8909,Hopewell,,,2020-03-25 23:33:19,37.29186313,-77.29754684,0.0,0.0,0.0
8910,Hopkins,,,2020-03-25 23:33:19,37.30939025,-87.54670406,0.0,0.0,0.0
8911,Hopkins,,,2020-03-25 23:33:19,33.14875072,-95.56351139,1.0,0.0,0.0
8912,Horry,,,2020-03-25 23:33:19,33.9212828,-78.99555293,20.0,1.0,0.0
8913,Hot Spring,,,2020-03-25 23:33:19,34.31709259,-92.95396325,1.0,0.0,0.0
8914,Hot Springs,,,2020-03-25 23:33:19,43.71930657,-108.4423174,0.0,0.0,0.0
8915,Houghton,,,2020-03-25 23:33:19,46.89988536,-88.68495385,0.0,0.0,0.0
8916,Houston,,,2020-03-25 23:33:19,31.15197924,-85.29939599,2.0,0.0,0.0
8917,Houston,,,2020-03-25 23:33:19,32.45802497,-83.66879087,5.0,0.0,0.0
8918,Houston,,,2020-03-25 23:33:19,43.67129565,-91.49143057,0.0,0.0,0.0
8919,Houston,,,2020-03-25 23:33:19,36.28872054,-87.71878828,3.0,0.0,0.0
8920,Houston,,,2020-03-25 23:33:19,31.31925973,-95.42226208,0.0,0.0,0.0
8921,Howard,,,2020-03-25 23:33:19,34.09007427,-93.9934871,0.0,0.0,0.0
8922,Howard,,,2020-03-25 23:33:19,40.48527731,-86.11351892,6.0,1.0,0.0
8923,Howard,,,2020-03-25 23:33:19,43.35671042,-92.31702714,0.0,0.0,0.0
8924,Howard,,,2020-03-25 23:33:19,39.25305293,-76.93126208,35.0,0.0,0.0
8925,Howard,,,2020-03-25 23:33:19,39.1435761,-92.69756691,0.0,0.0,0.0
8926,Howard,,,2020-03-25 23:33:19,41.2200529,-98.5166499,0.0,0.0,0.0
8927,Howard,,,2020-03-25 23:33:19,32.30621324,-101.4356444,0.0,0.0,0.0
8928,Howell,,,2020-03-25 23:33:19,36.77383887,-91.88683935,0.0,0.0,0.0
8929,Hubbard,,,2020-03-25 23:33:19,47.10778564,-94.91693868,0.0,0.0,0.0
8930,Hudson,,,2020-03-25 23:33:19,40.73766234,-74.07515667,260.0,1.0,0.0
8931,Hudspeth,,,2020-03-25 23:33:19,31.45628381,-105.388178,0.0,0.0,0.0
8932,Huerfano,,,2020-03-25 23:33:19,37.68473101,-104.9612585,1.0,0.0,0.0
8933,Hughes,,,2020-03-25 23:33:19,35.04912569,-96.24921145,0.0,0.0,0.0
8934,Hughes,,,2020-03-25 23:33:19,44.39091534,-99.99661148,1.0,0.0,0.0
8935,Humboldt,,,2020-03-25 23:33:19,40.69923009,-123.876044,5.0,0.0,0.0
8936,Humboldt,,,2020-03-25 23:33:19,42.7764426,-94.20722537,0.0,0.0,0.0
8937,Humboldt,,,2020-03-25 23:33:19,41.40692186,-118.1109427,0.0,0.0,0.0
8938,Humphreys,,,2020-03-25 23:33:19,33.12825718,-90.52252707,1.0,0.0,0.0
8939,Humphreys,,,2020-03-25 23:33:19,36.03958805,-87.77992872,0.0,0.0,0.0
8940,Hunt,,,2020-03-25 23:33:19,33.12351514,-96.08551032,1.0,0.0,0.0
8941,Hunterdon,,,2020-03-25 23:33:19,40.56335249,-74.91284156,25.0,0.0,0.0
8942,Huntingdon,,,2020-03-25 23:33:19,40.42162652,-77.97673273,0.0,0.0,0.0
8943,Huntington,,,2020-03-25 23:33:19,40.82907273,-85.48822092,0.0,0.0,0.0
8944,Huron,,,2020-03-25 23:33:19,43.83353985,-83.04078453,0.0,0.0,0.0
8945,Huron,,,2020-03-25 23:33:19,41.14651175,-82.59867951,2.0,0.0,0.0
8946,Hutchinson,,,2020-03-25 23:33:19,43.33449012,-97.75536441,0.0,0.0,0.0
8947,Hutchinson,,,2020-03-25 23:33:19,35.84006574,-101.3546643,0.0,0.0,0.0
8948,Hyde,,,2020-03-25 23:33:19,35.42017674,-76.15180542,1.0,0.0,0.0
8949,Hyde,,,2020-03-25 23:33:19,44.54747703,-99.48572582,0.0,0.0,0.0
8950,Iberia,,,2020-03-25 23:33:19,29.86803617,-91.75871777,2.0,0.0,0.0
8951,Iberville,,,2020-03-25 23:33:19,30.25734305,-91.3499598,14.0,1.0,0.0
8952,Ida,,,2020-03-25 23:33:19,42.38696136,-95.51355387,0.0,0.0,0.0
8953,Idaho,,,2020-03-25 23:33:19,45.84721541,-115.4634436,0.0,0.0,0.0
8954,Imperial,,,2020-03-25 23:33:19,33.0393082,-115.3669042,9.0,0.0,0.0
8955,Independence,,,2020-03-25 23:33:19,35.74242707,-91.57001641,3.0,0.0,0.0
8956,Indian River,,,2020-03-25 23:33:19,27.69308961,-80.60556721,12.0,0.0,0.0
8957,Indiana,,,2020-03-25 23:33:19,40.65241041,-79.08963285,0.0,0.0,0.0
8958,Ingham,,,2020-03-25 23:33:19,42.59716886,-84.37472069,18.0,0.0,0.0
8959,Inyo,,,2020-03-25 23:33:19,36.51112084,-117.41119779999998,1.0,0.0,0.0
8960,Ionia,,,2020-03-25 23:33:19,42.94502238,-85.07413319,0.0,0.0,0.0
8961,Iosco,,,2020-03-25 23:33:19,44.35486835,-83.63484895,1.0,0.0,0.0
8962,Iowa,,,2020-03-25 23:33:19,41.68630265,-92.0643373,0.0,0.0,0.0
8963,Iowa,,,2020-03-25 23:33:19,43.00050278,-90.13469017,3.0,0.0,0.0
8964,Iredell,,,2020-03-25 23:33:19,35.80950511,-80.8743128,11.0,0.0,0.0
8965,Irion,,,2020-03-25 23:33:19,31.30375559,-100.982439,0.0,0.0,0.0
8966,Iron,,,2020-03-25 23:33:19,46.20974132,-88.53136251,0.0,0.0,0.0
8967,Iron,,,2020-03-25 23:33:19,37.55487945,-90.7735296,0.0,0.0,0.0
8968,Iron,,,2020-03-25 23:33:19,37.85903620000001,-113.2897381,0.0,0.0,0.0
8969,Iron,,,2020-03-25 23:33:19,46.26302338,-90.24295041,0.0,0.0,0.0
8970,Iroquois,,,2020-03-25 23:33:19,40.74717633,-87.82466784,0.0,0.0,0.0
8971,Irwin,,,2020-03-25 23:33:19,31.60213036,-83.27501387,2.0,0.0,0.0
8972,Isabella,,,2020-03-25 23:33:19,43.64060976,-84.84664923,2.0,0.0,0.0
8973,Isanti,,,2020-03-25 23:33:19,45.56181234,-93.29487636,0.0,0.0,0.0
8974,Island,,,2020-03-25 23:33:19,48.14713305,-122.5216407,38.0,1.0,0.0
8975,Isle of Wight,,,2020-03-25 23:33:19,36.90579348,-76.70842863,2.0,0.0,0.0
8976,Issaquena,,,2020-03-25 23:33:19,32.72531359,-90.97392828,0.0,0.0,0.0
8977,Itasca,,,2020-03-25 23:33:19,47.51009045,-93.63092229,0.0,0.0,0.0
8978,Itawamba,,,2020-03-25 23:33:19,34.27993475,-88.3606733,3.0,0.0,0.0
8979,Izard,,,2020-03-25 23:33:19,36.09604046,-91.90847954,0.0,0.0,0.0
8980,Jack,,,2020-03-25 23:33:19,33.23377248,-98.17283469,0.0,0.0,0.0
8981,Jackson,,,2020-03-25 23:33:19,34.78144169,-85.99750489,2.0,1.0,0.0
8982,Jackson,,,2020-03-25 23:33:19,35.59802983,-91.21494602,0.0,0.0,0.0
8983,Jackson,,,2020-03-25 23:33:19,40.66593870000001,-106.3408905,0.0,0.0,0.0
8984,Jackson,,,2020-03-25 23:33:19,30.7954597,-85.21500423,1.0,0.0,0.0
8985,Jackson,,,2020-03-25 23:33:19,34.13794553,-83.56814788,1.0,0.0,0.0
8986,Jackson,,,2020-03-25 23:33:19,37.78595185,-89.38232563,1.0,0.0,0.0
8987,Jackson,,,2020-03-25 23:33:19,38.90915820000001,-86.03851889,1.0,0.0,0.0
8988,Jackson,,,2020-03-25 23:33:19,42.17178824,-90.57354837,0.0,0.0,0.0
8989,Jackson,,,2020-03-25 23:33:19,39.41673394,-95.79356799,1.0,0.0,0.0
8990,Jackson,,,2020-03-25 23:33:19,37.41866422,-83.99825483,0.0,0.0,0.0
8991,Jackson,,,2020-03-25 23:33:19,32.30251776,-92.55692092,1.0,0.0,0.0
8992,Jackson,,,2020-03-25 23:33:19,42.24807035,-84.42258681,12.0,0.0,0.0
8993,Jackson,,,2020-03-25 23:33:19,43.67423373,-95.15398258,1.0,0.0,0.0
8994,Jackson,,,2020-03-25 23:33:19,30.54020656,-88.64184064,12.0,0.0,0.0
8995,Jackson,,,2020-03-25 23:33:19,39.01002188,-94.34724536,17.0,1.0,0.0
8996,Jackson,,,2020-03-25 23:33:19,35.28814273,-83.14093385,1.0,0.0,0.0
8997,Jackson,,,2020-03-25 23:33:19,39.01914254,-82.61818559999998,0.0,0.0,0.0
8998,Jackson,,,2020-03-25 23:33:19,34.58781741,-99.41138784,1.0,0.0,0.0
8999,Jackson,,,2020-03-25 23:33:19,42.43201126,-122.7289309,4.0,0.0,0.0
9000,Jackson,,,2020-03-25 23:33:19,43.69318385,-101.6255063,0.0,0.0,0.0
9001,Jackson,,,2020-03-25 23:33:19,36.36380466,-85.67239905,0.0,0.0,0.0
9002,Jackson,,,2020-03-25 23:33:19,28.95472367,-96.57749563,0.0,0.0,0.0
9003,Jackson,,,2020-03-25 23:33:19,38.84263974,-81.68148753,2.0,0.0,0.0
9004,Jackson,,,2020-03-25 23:33:19,44.31864893,-90.80566792,0.0,0.0,0.0
9005,James City,,,2020-03-25 23:33:19,37.31156958,-76.76950618,41.0,2.0,0.0
9006,Jasper,,,2020-03-25 23:33:19,33.31535543,-83.68844964,2.0,0.0,0.0
9007,Jasper,,,2020-03-25 23:33:19,39.01054275,-88.15437049,0.0,0.0,0.0
9008,Jasper,,,2020-03-25 23:33:19,41.02078733,-87.11553319,1.0,0.0,0.0
9009,Jasper,,,2020-03-25 23:33:19,41.68576082,-93.05567785,1.0,0.0,0.0
9010,Jasper,,,2020-03-25 23:33:19,32.01922104,-89.11786866,0.0,0.0,0.0
9011,Jasper,,,2020-03-25 23:33:19,37.20351921,-94.34050458,2.0,0.0,0.0
9012,Jasper,,,2020-03-25 23:33:19,32.43171982,-81.02487495,2.0,0.0,0.0
9013,Jasper,,,2020-03-25 23:33:19,30.74685667,-94.02667579,0.0,0.0,0.0
9014,Jay,,,2020-03-25 23:33:19,40.43781032,-85.00576229,0.0,0.0,0.0
